t_s,phase,joint,joint_index,command,pass_index,amplitude,direction,target_endpoint_deg,stop_reason,slew_deg,boom_deg,arm_deg,bucket_deg,slew_vel_deg_s,boom_vel_deg_s,arm_vel_deg_s,bucket_vel_deg_s,segment_id,progress_vel_deg_s,progress_vel_deg_s_med,joint_angle_deg,joint_vel_deg_s,forward_vel_deg_s,rate_per_command,source_segment_id,angle_bin_deg
8.525259,sweep,bucket,3,0.2,0,0.2,1,,,6.147279,-20.092831,86.465996,-100.360237,0.038248,-1.059061,-0.254544,4.765113,1,4.765113,4.765113,-100.360237,4.765113,4.765113,23.825565,1,-100.0
8.794857,sweep,bucket,3,0.2,0,0.2,1,,,6.14956,-20.099279,86.480255,-99.171608,0.06104,0.911665,0.031505,2.61718,1,2.61718,4.639125,-99.171608,2.61718,2.61718,13.085899999999999,1,-100.0
8.815558,sweep,bucket,3,0.2,0,0.2,1,,,6.147798,-20.103418,86.467201,-99.077431,-0.085122,-0.199938,-0.630828,4.549421,1,4.549421,4.639125,-99.077431,4.549421,4.549421,22.747104999999998,1,-100.0
8.836368,sweep,bucket,3,0.2,0,0.2,1,,,6.149916,-20.118021,86.478615,-98.969482,0.101752,-0.701759,0.548803,5.18737,1,5.18737,4.639125,-98.969482,5.18737,5.18737,25.936849999999996,1,-98.0
8.898599,sweep,bucket,3,0.2,0,0.2,1,,,6.15273,-20.136284,86.511322,-98.649261,-0.092355,-0.339736,1.237561,6.044983,1,6.044983,4.639125,-98.649261,6.044983,6.044983,30.224915,1,-98.0
8.919378,sweep,bucket,3,0.2,0,0.2,1,,,6.149342,-20.123007,86.503067,-98.59568,-0.163041,0.639017,-0.397085,2.578748,1,2.578748,4.639125,-98.59568,2.578748,2.578748,12.89374,1,-98.0
8.940082,sweep,bucket,3,0.2,0,0.2,1,,,6.152511,-20.132227,86.501129,-98.522758,0.15307,-0.445355,-0.09369,3.521936,1,3.521936,4.639125,-98.522758,3.521936,3.521936,17.60968,1,-98.0
8.960827,sweep,bucket,3,0.2,0,0.2,1,,,6.151951,-20.138798,86.499382,-98.449905,-0.026997,-0.316724,-0.084284,3.511952,1,3.511952,4.754771,-98.449905,3.511952,3.511952,17.559759999999997,1,-98.0
26.39453,sweep,bucket,3,0.2,0,0.2,1,,,6.102664,-20.130875,86.409172,-37.64542,-0.007922,-0.508969,0.330071,4.600527,1,4.600527,4.58342,-37.64542,4.600527,4.600527,23.002634999999998,1,-38.0
26.41522,sweep,bucket,3,0.2,0,0.2,1,,,6.102815,-20.124058,86.413292,-37.604931,0.007263,0.329468,0.199397,1.956998,1,1.956998,4.58342,-37.604931,1.956998,1.956998,9.784989999999999,1,-38.0
28.239563,sweep,bucket,3,0.2,0,0.2,1,,,6.094536,-20.108431,86.361633,-30.261042,0.060021,0.35485,-0.133234,3.079545,1,3.079545,4.646935,-30.261042,3.079545,3.079545,15.397725,1,-30.0
28.364151,sweep,bucket,3,0.2,0,0.2,1,,,6.097637,-20.1141,86.366272,-29.707893,-0.038253,-0.188628,-0.183352,2.757535,1,2.757535,4.646935,-29.707893,2.757535,2.757535,13.787674999999998,1,-30.0
28.384975,sweep,bucket,3,0.2,0,0.2,1,,,6.095848,-20.110302,86.361847,-29.637638,-0.085936,0.182367,-0.212543,3.373796,1,3.373796,4.646935,-29.637638,3.373796,3.373796,16.86898,1,-30.0
28.40568,sweep,bucket,3,0.2,0,0.2,1,,,6.096504,-20.108322,86.375343,-29.559021,0.031668,0.095663,0.651828,3.796832,1,3.796832,4.863978,-29.559021,3.796832,3.796832,18.98416,1,-30.0
28.488666,sweep,bucket,3,0.2,0,0.2,1,,,6.09455,-20.139835,86.378075,-29.128979,-0.013825,-0.369978,0.364711,4.995359,1,4.995359,4.863978,-29.128979,4.995359,4.995359,24.976794999999996,1,-30.0
28.509399,sweep,bucket,3,0.2,0,0.2,1,,,6.094482,-20.130793,86.386276,-29.07263,-0.003294,0.436177,0.395326,2.71787,1,2.71787,4.863978,-29.07263,2.71787,2.71787,13.58935,1,-30.0
28.530125,sweep,bucket,3,0.2,0,0.2,1,,,6.095889,-20.126995,86.380562,-29.015434,0.067885,0.183223,-0.275494,2.759556,1,2.759556,4.995359,-29.015434,2.759556,2.759556,13.79778,1,-30.0
28.550884,sweep,bucket,3,0.2,0,0.2,1,,,6.093403,-20.13179,86.367859,-28.933813,-0.119763,-0.230972,-0.611978,3.931796,1,3.931796,4.995359,-28.933813,3.931796,3.931796,19.65898,1,-28.0
28.654693,sweep,bucket,3,0.2,0,0.2,1,,,6.091381,-20.128607,86.36409,-28.43775,0.071826,-0.456654,0.658952,2.630535,1,2.630535,4.845167,-28.43775,2.630535,2.630535,13.152675,1,-28.0
28.675405,sweep,bucket,3,0.2,0,0.2,1,,,6.08914,-20.137022,86.360428,-28.393436,-0.108157,-0.40625,-0.176745,2.139407,1,2.139407,4.845167,-28.393436,2.139407,2.139407,10.697034999999998,1,-28.0
28.696235,sweep,bucket,3,0.2,0,0.2,1,,,6.092651,-20.127802,86.375511,-28.329752,0.168546,0.44268,0.724028,3.057445,1,3.057445,4.845167,-28.329752,3.057445,3.057445,15.287225,1,-28.0
29.090718,sweep,bucket,3,0.2,0,0.2,1,,,6.096913,-20.119482,86.377098,-26.584297,-0.06755,0.908973,-0.261018,4.668162,1,4.668162,4.668162,-26.584297,4.668162,4.668162,23.340809999999998,1,-26.0
29.111426,sweep,bucket,3,0.2,0,0.2,1,,,6.095384,-20.136667,86.376167,-26.536282,-0.073881,-0.82984,-0.044856,2.31867,1,2.31867,4.700795,-26.536282,2.31867,2.31867,11.59335,1,-26.0
29.13225,sweep,bucket,3,0.2,0,0.2,1,,,6.097774,-20.117296,86.367203,-26.479549,0.114802,0.930224,-0.430343,2.724414,1,2.724414,4.700795,-26.479549,2.724414,2.724414,13.622069999999999,1,-26.0
29.15308,sweep,bucket,3,0.2,0,0.2,1,,,6.098621,-20.117161,86.378052,-26.3792,0.04066,0.006558,0.520712,4.817566,1,4.817566,4.817566,-26.3792,4.817566,4.817566,24.08783,1,-26.0
29.173789,sweep,bucket,3,0.2,0,0.2,1,,,6.098826,-20.125164,86.385674,-26.263634,0.009895,-0.386548,0.368078,5.580539,1,5.580539,4.817566,-26.263634,5.580539,5.580539,27.902694999999998,1,-26.0
29.1945,sweep,bucket,3,0.2,0,0.2,1,,,6.10082,-20.108992,86.375343,-26.149542,0.096292,0.780891,-0.49861,5.508451,1,5.508451,4.817566,-26.149542,5.508451,5.508451,27.542254999999997,1,-26.0
29.215212,sweep,bucket,3,0.2,0,0.2,1,,,6.098307,-20.112337,86.369255,-26.048769,-0.121358,-0.16159,-0.29416,4.865515,1,4.865515,4.837667,-26.048769,4.865515,4.865515,24.327575,1,-26.0
29.235928,sweep,bucket,3,0.2,0,0.2,1,,,6.09649,-20.110384,86.359993,-25.942532,-0.087702,0.094296,-0.447082,5.128259,1,5.128259,4.865515,-25.942532,5.128259,5.128259,25.641295,1,-26.0
29.256638,sweep,bucket,3,0.2,0,0.2,1,,,6.095834,-20.109524,86.372612,-25.875092,-0.03166,0.041554,0.609463,3.256407,1,3.256407,5.128259,-25.875092,3.256407,3.256407,16.282034999999997,1,-26.0
29.277351,sweep,bucket,3,0.2,0,0.2,1,,,6.095711,-20.099169,86.342537,-25.816938,-0.005936,0.499927,-1.452295,2.807638,1,2.807638,4.865515,-25.816938,2.807638,2.807638,14.038189999999998,1,-26.0
29.298057,sweep,bucket,3,0.2,0,0.2,1,,,6.095397,-20.131886,86.35611,-25.716766,-0.015173,-1.58001,0.655754,4.837667,1,4.837667,4.837667,-25.716766,4.837667,4.837667,24.188335,1,-26.0
29.318765,sweep,bucket,3,0.2,0,0.2,1,,,6.099523,-20.115547,86.35704,-25.603756,0.199222,0.78897,0.044858,5.457484,1,5.457484,4.801693,-25.603756,5.457484,5.457484,27.287419999999997,1,-26.0
29.339487,sweep,bucket,3,0.2,0,0.2,1,,,6.09802,-20.112009,86.356689,-25.496042,-0.072517,0.170745,-0.01714,5.198174,1,5.198174,4.579434,-25.496042,5.198174,5.198174,25.990869999999997,1,-26.0
29.360198,sweep,bucket,3,0.2,0,0.2,1,,,6.09649,-20.099976,86.35611,-25.396595,-0.073872,0.581084,-0.027702,4.801693,1,4.801693,4.579434,-25.396595,4.801693,4.801693,24.008465,1,-26.0
29.3809,sweep,bucket,3,0.2,0,0.2,1,,,6.098293,-20.118376,86.368134,-25.313021,0.087097,-0.888781,0.580644,4.036793,1,4.036793,4.801693,-25.313021,4.036793,4.036793,20.183965,1,-26.0
29.40162,sweep,bucket,3,0.2,0,0.2,1,,,6.09761,-20.127651,86.366302,-25.218136,-0.032965,-0.447659,-0.088345,4.579434,1,4.579434,4.776746,-25.218136,4.579434,4.579434,22.89717,1,-26.0
29.422319,sweep,bucket,3,0.2,0,0.2,1,,,6.0969,-20.136353,86.365021,-25.182018,-0.034317,-0.420381,-0.062034,1.744877,1,1.744877,4.776746,-25.182018,1.744877,1.744877,8.724385,1,-26.0
29.443047,sweep,bucket,3,0.2,0,0.2,1,,,6.098156,-20.134085,86.370644,-25.094975,0.060633,0.109403,0.271531,4.199507,1,4.199507,4.579434,-25.094975,4.199507,4.199507,20.997534999999996,1,-26.0
29.463743,sweep,bucket,3,0.2,0,0.2,1,,,6.097009,-20.116463,86.357147,-24.984735,-0.055442,0.851435,-0.652107,5.326418,1,5.326418,4.579434,-24.984735,5.326418,5.326418,26.63209,1,-24.0
29.484442,sweep,bucket,3,0.2,0,0.2,1,,,6.095397,-20.101969,86.360535,-24.88586,-0.077875,0.700211,0.163669,4.776746,1,4.776746,4.579434,-24.88586,4.776746,4.776746,23.88373,1,-24.0
29.525855,sweep,bucket,3,0.2,0,0.2,1,,,6.095329,-20.111135,86.361908,-24.678114,-0.045513,-0.129942,0.324525,4.335572,1,4.335572,4.776746,-24.678114,4.335572,4.335572,21.67786,1,-24.0
29.546555,sweep,bucket,3,0.2,0,0.2,1,,,6.096367,-20.119892,86.361931,-24.554188,0.050153,-0.423,0.00132,5.986668,1,5.986668,5.051582,-24.554188,5.986668,5.986668,29.933339999999998,1,-24.0
29.567264,sweep,bucket,3,0.2,0,0.2,1,,,6.09582,-20.142786,86.371437,-24.531866,-0.026385,-1.105549,0.459107,1.077845,1,1.077845,4.776746,-24.531866,1.077845,1.077845,5.389225,1,-24.0
33.590303,sweep,bucket,3,0.2,1,0.2,1,,,6.113975,-20.123827,86.378464,-16.518553,0.267919,-0.504163,0.353706,7.848845,3,7.848845,10.090793,-16.518553,7.848845,7.848845,39.244225,3,-16.0
33.611119,sweep,bucket,3,0.2,1,0.2,1,,,6.11795,-20.128252,86.384201,-16.30851,0.190974,-0.212631,0.275633,10.090793,3,10.090793,10.248618,-16.30851,10.090793,10.090793,50.453965,3,-16.0
33.631814,sweep,bucket,3,0.2,1,0.2,1,,,6.112992,-20.136066,86.379059,-16.099943,-0.239599,-0.377549,-0.248179,10.077662,3,10.077662,10.406443,-16.099943,10.077662,10.077662,50.38831,3,-16.0
33.652633,sweep,bucket,3,0.2,1,0.2,1,,,6.108183,-20.130766,86.370972,-15.854576,-0.230976,0.254599,-0.38846,11.786341,3,11.786341,10.248618,-15.854576,11.786341,11.786341,58.931705,3,-16.0
33.673341,sweep,bucket,3,0.2,1,0.2,1,,,6.104604,-20.128498,86.359612,-15.571929,-0.172823,0.109498,-0.548811,13.648377,3,13.648377,10.406443,-15.571929,13.648377,13.648377,68.241885,3,-16.0
33.694131,sweep,bucket,3,0.2,1,0.2,1,,,6.103415,-20.115452,86.367752,-15.35559,-0.057167,0.627527,0.39163,10.406443,3,10.406443,10.545244,-15.35559,10.406443,10.406443,52.032214999999994,3,-16.0
33.714834,sweep,bucket,3,0.2,1,0.2,1,,,6.103744,-20.114634,86.378075,-15.131832,0.015835,0.039587,0.498801,10.807346,3,10.807346,10.800903,-15.131832,10.807346,10.807346,54.03673,3,-16.0
33.735551,sweep,bucket,3,0.2,1,0.2,1,,,6.108211,-20.106573,86.361443,-14.9837,0.215624,0.389046,-0.80315,7.150539,3,7.150539,10.807346,-14.9837,7.150539,7.150539,35.752694999999996,3,-14.0
33.756263,sweep,bucket,3,0.2,1,0.2,1,,,6.108593,-20.115534,86.370514,-14.759983,0.018466,-0.432643,0.437919,10.800903,3,10.800903,10.807346,-14.759983,10.800903,10.800903,54.004515,3,-14.0
33.77709,sweep,bucket,3,0.2,1,0.2,1,,,6.109768,-20.104265,86.379715,-14.540365,0.056409,0.541135,0.442091,10.545244,3,10.545244,10.807346,-14.540365,10.545244,10.545244,52.72622,3,-14.0
33.797795,sweep,bucket,3,0.2,1,0.2,1,,,6.107978,-20.105398,86.366302,-14.227666,-0.086425,-0.054758,-0.647858,15.101951,3,15.101951,10.807346,-14.227666,15.101951,15.101951,75.509755,3,-14.0
33.818507,sweep,bucket,3,0.2,1,0.2,1,,,6.109344,-20.10615,86.364418,-13.982926,0.065957,-0.036276,-0.091021,11.81684,3,11.81684,10.800903,-13.982926,11.81684,11.81684,59.084199999999996,3,-14.0
33.839211,sweep,bucket,3,0.2,1,0.2,1,,,6.105328,-20.104496,86.353737,-13.75279,-0.193977,0.079834,-0.515954,11.115438,3,11.115438,11.115438,-13.75279,11.115438,11.115438,55.577189999999995,3,-14.0
33.859912,sweep,bucket,3,0.2,1,0.2,1,,,6.104823,-20.105959,86.347588,-13.509649,-0.024416,-0.070607,-0.296946,11.745215,3,11.745215,11.375076,-13.509649,11.745215,11.745215,58.726074999999994,3,-14.0
33.880736,sweep,bucket,3,0.2,1,0.2,1,,,6.104905,-20.117405,86.35939,-13.363264,0.003936,-0.549738,0.566794,7.02982,3,7.02982,11.745215,-13.363264,7.02982,7.02982,35.1491,3,-14.0
33.901452,sweep,bucket,3,0.2,1,0.2,1,,,6.104249,-20.10869,86.356689,-13.184232,-0.031654,0.420738,-0.130574,8.642937,3,8.642937,11.745215,-13.184232,8.642937,8.642937,43.214684999999996,3,-14.0
33.922286,sweep,bucket,3,0.2,1,0.2,1,,,6.106066,-20.095249,86.344421,-12.947224,0.087198,0.645134,-0.58875,11.375076,3,11.375076,11.375076,-12.947224,11.375076,11.375076,56.87538,3,-12.0
33.942988,sweep,bucket,3,0.2,1,0.2,1,,,6.107432,-20.106901,86.366768,-12.668894,0.065984,-0.562842,1.079496,13.444214,3,13.444214,11.375076,-12.668894,13.444214,13.444214,67.22107,3,-12.0
33.963711,sweep,bucket,3,0.2,1,0.2,1,,,6.105519,-20.09029,86.349968,-12.404648,-0.092288,0.801588,-0.810817,12.751579,3,12.751579,11.085117,-12.404648,12.751579,12.751579,63.757895,3,-12.0
33.984421,sweep,bucket,3,0.2,1,0.2,1,,,6.105055,-20.103212,86.356766,-12.145879,-0.022427,-0.623986,0.328483,12.494888,3,12.494888,11.375076,-12.145879,12.494888,12.494888,62.474439999999994,3,-12.0
34.005123,sweep,bucket,3,0.2,1,0.2,1,,,6.104959,-20.106642,86.354012,-11.916398,-0.004619,-0.165627,-0.133293,11.085117,3,11.085117,11.50569,-11.916398,11.085117,11.085117,55.425585,3,-12.0
34.025937,sweep,bucket,3,0.2,1,0.2,1,,,6.104017,-20.101068,86.350159,-11.687396,-0.045286,0.267775,-0.18508,11.002408,3,11.002408,11.813369,-11.687396,11.002408,11.002408,55.01204,3,-12.0
34.046637,sweep,bucket,3,0.2,1,0.2,1,,,6.108593,-20.110794,86.336662,-11.538525,0.22106,-0.469835,-0.651962,7.191373,3,7.191373,11.813369,-11.538525,7.191373,7.191373,35.95686499999999,3,-12.0
34.067519,sweep,bucket,3,0.2,1,0.2,1,,,6.106831,-20.111586,86.348656,-11.29828,-0.084394,-0.037945,0.574401,11.50569,3,11.50569,11.50569,-11.29828,11.50569,11.50569,57.52844999999999,3,-12.0
34.088227,sweep,bucket,3,0.2,1,0.2,1,,,6.108115,-20.090631,86.339607,-10.985334,0.062005,1.011872,-0.436675,15.111462,3,15.111462,11.343539,-10.985334,15.111462,15.111462,75.55730999999999,3,-10.0
34.109029,sweep,bucket,3,0.2,1,0.2,1,,,6.107773,-20.08559,86.338631,-10.739597,-0.016417,0.242322,-0.047282,11.813369,3,11.813369,11.343539,-10.739597,11.813369,11.813369,59.066844999999994,3,-10.0
34.129725,sweep,bucket,3,0.2,1,0.2,1,,,6.108224,-20.108664,86.347481,-10.477441,0.021781,-1.114795,0.427701,12.666682,3,12.666682,11.50569,-10.477441,12.666682,12.666682,63.33340999999999,3,-10.0
34.150443,sweep,bucket,3,0.2,1,0.2,1,,,6.106503,-20.096205,86.336006,-10.24262,-0.08308,0.601342,-0.553867,11.334496,3,11.334496,11.813369,-10.24262,11.334496,11.334496,56.67247999999999,3,-10.0
34.171135,sweep,bucket,3,0.2,1,0.2,1,,,6.107924,-20.092161,86.343544,-10.007894,0.068657,0.195408,0.364409,11.343539,3,11.343539,11.825253,-10.007894,11.343539,11.343539,56.717695,3,-10.0
34.19183,sweep,bucket,3,0.2,1,0.2,1,,,6.10556,-20.086466,86.327805,-9.841414,-0.114193,0.275251,-0.760407,8.04434,3,8.04434,11.825253,-9.841414,8.04434,8.04434,40.2217,3,-10.0
34.212619,sweep,bucket,3,0.2,1,0.2,1,,,6.103498,-20.084908,86.319939,-9.553221,-0.099224,0.074911,-0.378497,13.863091,3,13.863091,11.825253,-9.553221,13.863091,13.863091,69.315455,3,-10.0
34.23332,sweep,bucket,3,0.2,1,0.2,1,,,6.106995,-20.081205,86.319916,-9.308427,0.168932,0.178831,-0.00132,11.825253,3,11.825253,11.825253,-9.308427,11.825253,11.825253,59.126265,3,-10.0
34.254085,sweep,bucket,3,0.2,1,0.2,1,,,6.107678,-20.097107,86.32486,-9.061543,0.032894,-0.76578,0.238155,11.889987,3,11.889987,11.825253,-9.061543,11.889987,11.889987,59.449934999999996,3,-10.0
34.274798,sweep,bucket,3,0.2,1,0.2,1,,,6.108962,-20.094114,86.336823,-8.808389,0.061992,0.144429,0.577717,12.221746,3,12.221746,11.889987,-8.808389,12.221746,12.221746,61.108729999999994,3,-8.0
34.295496,sweep,bucket,3,0.2,1,0.2,1,,,6.107432,-20.08193,86.322563,-8.577542,-0.073917,0.588694,-0.68901,11.15285,3,11.15285,11.940045,-8.577542,11.15285,11.15285,55.764250000000004,3,-8.0
34.316325,sweep,bucket,3,0.2,1,0.2,1,,,6.108962,-20.081602,86.320595,-8.301889,0.073456,0.015741,-0.094444,13.234621,3,13.234621,11.940045,-8.301889,13.234621,13.234621,66.17310499999999,3,-8.0
34.337043,sweep,bucket,3,0.2,1,0.2,1,,,6.104549,-20.091137,86.320107,-8.14597,-0.212965,-0.460216,-0.023736,7.525657,3,7.525657,12.221746,-8.14597,7.525657,7.525657,37.628285,3,-8.0
34.357783,sweep,bucket,3,0.2,1,0.2,1,,,6.109877,-20.098923,86.337234,-7.884128,0.256869,-0.375423,0.825931,12.624763,3,12.624763,12.451056,-7.884128,12.624763,12.624763,63.12381499999999,3,-8.0
34.378497,sweep,bucket,3,0.2,1,0.2,1,,,6.106025,-20.103104,86.338844,-7.636793,-0.185966,-0.201792,0.077815,11.940045,3,11.940045,12.573428,-7.636793,11.940045,11.940045,59.700224999999996,3,-8.0
34.399196,sweep,bucket,3,0.2,1,0.2,1,,,6.102336,-20.109592,86.335815,-7.376535,-0.178187,-0.313478,-0.14651,12.573428,3,12.573428,12.573428,-7.376535,12.573428,12.573428,62.86714,3,-8.0
34.42001,sweep,bucket,3,0.2,1,0.2,1,,,6.104167,-20.11175,86.338051,-7.07904,0.087949,-0.103701,0.107639,14.293663,3,14.293663,12.451056,-7.07904,14.293663,14.293663,71.468315,3,-8.0
34.440707,sweep,bucket,3,0.2,1,0.2,1,,,6.101312,-20.120438,86.328789,-6.821337,-0.137942,-0.419765,-0.447486,12.451056,3,12.451056,12.573428,-6.821337,12.451056,12.451056,62.25527999999999,3,-6.0
34.461541,sweep,bucket,3,0.2,1,0.2,1,,,6.100834,-20.11768,86.339668,-6.537488,-0.022949,0.13245,0.521933,13.624675,3,13.624675,12.451056,-6.537488,13.624675,13.624675,68.123375,3,-6.0
34.482247,sweep,bucket,3,0.2,1,0.2,1,,,6.101981,-20.13097,86.343323,-6.314578,0.055414,-0.641876,0.176796,10.764783,3,10.764783,12.573428,-6.314578,10.764783,10.764783,53.82391499999999,3,-6.0
34.503046,sweep,bucket,3,0.2,1,0.2,1,,,6.098403,-20.127214,86.33152,-6.08757,-0.172086,0.180624,-0.567488,10.914958,3,10.914958,12.451056,-6.08757,10.914958,10.914958,54.57479,3,-6.0
34.52375,sweep,bucket,3,0.2,1,0.2,1,,,6.101367,-20.110807,86.336334,-5.824198,0.143174,0.792405,0.232245,12.7207,3,12.7207,12.451056,-5.824198,12.7207,12.7207,63.603500000000004,3,-6.0
34.544565,sweep,bucket,3,0.2,1,0.2,1,,,6.101626,-20.128225,86.333626,-5.571836,0.012469,-0.836747,-0.129942,12.123967,3,12.123967,12.123967,-5.571836,12.123967,12.123967,60.619835,3,-6.0
34.565273,sweep,bucket,3,0.2,1,0.2,1,,,6.101462,-20.133142,86.337723,-5.301265,-0.007916,-0.237483,0.197902,13.066166,3,13.066166,11.929957,-5.301265,13.066166,13.066166,65.33083,3,-6.0
34.586103,sweep,bucket,3,0.2,1,0.2,1,,,6.099277,-20.118908,86.342995,-5.061156,-0.104931,0.683361,0.253145,11.527283,3,11.527283,11.929957,-5.061156,11.527283,11.527283,57.636415,3,-6.0
34.6068,sweep,bucket,3,0.2,1,0.2,1,,,6.098689,-20.130465,86.329826,-4.786664,-0.02838,-0.55836,-0.63624,13.262039,3,13.262039,12.123967,-4.786664,13.262039,13.262039,66.310195,3,-4.0
34.627618,sweep,bucket,3,0.2,1,0.2,1,,,6.100287,-20.124592,86.34185,-4.598383,0.07677,0.282146,0.577415,9.043764,3,9.043764,12.123967,-4.598383,9.043764,9.043764,45.218819999999994,3,-4.0
34.648308,sweep,bucket,3,0.2,1,0.2,1,,,6.102979,-20.127268,86.331635,-4.351554,0.130068,-0.129408,-0.493863,11.929957,3,11.929957,13.066166,-4.351554,11.929957,11.929957,59.649784999999994,3,-4.0
34.669129,sweep,bucket,3,0.2,1,0.2,1,,,6.098279,-20.131586,86.318954,-4.105941,-0.225706,-0.207335,-0.608881,11.797072,3,11.797072,13.008698,-4.105941,11.797072,11.797072,58.98536,3,-4.0
34.689823,sweep,bucket,3,0.2,1,0.2,1,,,6.099864,-20.120726,86.319717,-3.81645,0.07657,0.524768,0.036965,13.988546,3,13.988546,13.262039,-3.81645,13.988546,13.988546,69.94273,3,-4.0
34.710532,sweep,bucket,3,0.2,1,0.2,1,,,6.09746,-20.13093,86.311882,-3.541029,-0.1161,-0.492766,-0.378645,13.300065,3,13.300065,13.008698,-3.541029,13.300065,13.300065,66.50032499999999,3,-4.0
34.731236,sweep,bucket,3,0.2,1,0.2,1,,,6.099482,-20.126585,86.315788,-3.264612,0.097649,0.209814,0.188701,13.35093,3,13.35093,13.016663,-3.264612,13.35093,13.35093,66.75465,3,-4.0
34.751927,sweep,bucket,3,0.2,1,0.2,1,,,6.096872,-20.121136,86.326004,-2.995434,-0.126093,0.263409,0.493809,13.008698,3,13.008698,13.300065,-2.995434,13.008698,13.008698,65.04349,3,-2.0
34.774118,sweep,bucket,3,0.2,1,0.2,1,,,6.098403,-20.124714,86.330704,-2.680453,0.068954,-0.161303,0.211787,14.195861,3,14.195861,13.300065,-2.680453,14.195861,14.195861,70.979305,3,-2.0
34.79484,sweep,bucket,3,0.2,1,0.2,1,,,6.100616,-20.152212,86.313194,-2.504371,0.106784,-1.326887,-0.845042,8.496558,3,8.496558,13.300065,-2.504371,8.496558,8.496558,42.48279,3,-2.0
34.815657,sweep,bucket,3,0.2,1,0.2,1,,,6.105369,-20.130301,86.319939,-2.233403,0.228363,1.052567,0.32417,13.016663,3,13.016663,13.016663,-2.233403,13.016663,13.016663,65.083315,3,-2.0
34.836363,sweep,bucket,3,0.2,1,0.2,1,,,6.102596,-20.153866,86.323135,-1.940525,-0.133926,-1.138038,0.154377,14.144652,3,14.144652,13.008698,-1.940525,14.144652,14.144652,70.72326,3,-2.0
34.857192,sweep,bucket,3,0.2,1,0.2,1,,,6.100451,-20.141968,86.315079,-1.670159,-0.102967,0.571238,-0.386947,12.980423,3,12.980423,12.980423,-1.670159,12.980423,12.980423,64.902115,3,-2.0
34.877904,sweep,bucket,3,0.2,1,0.2,1,,,6.101722,-20.154686,86.324608,-1.282149,0.061336,-0.614018,0.460348,18.733147,3,18.733147,12.918888,-1.282149,18.733147,18.733147,93.66573499999998,3,-2.0
34.898712,sweep,bucket,3,0.2,1,0.2,1,,,6.098799,-20.141872,86.318657,-1.01334,-0.140494,0.61581,-0.28624,12.918888,3,12.918888,12.980423,-1.01334,12.918888,12.918888,64.59444,3,-2.0
34.919424,sweep,bucket,3,0.2,1,0.2,1,,,6.09817,-20.156761,86.342453,-0.759831,-0.030338,-0.718872,1.148877,12.239299,3,12.239299,12.980423,-0.759831,12.239299,12.239299,61.196495,3,-0.0
34.940234,sweep,bucket,3,0.2,1,0.2,1,,,6.102022,-20.139904,86.332367,-0.559092,0.185115,0.810041,-0.484449,9.646318,3,9.646318,12.980423,-0.559092,9.646318,9.646318,48.231590000000004,3,-0.0
34.96095,sweep,bucket,3,0.2,1,0.2,1,,,6.099031,-20.141079,86.3321,-0.316893,-0.144415,-0.056711,-0.013189,11.691705,3,11.691705,13.561921,-0.316893,11.691705,11.691705,58.458525,3,-0.0
34.981801,sweep,bucket,3,0.2,1,0.2,1,,,6.09858,-20.139605,86.34169,-0.03411,-0.021619,0.070754,0.459904,13.561921,3,13.561921,13.561921,-0.03411,13.561921,13.561921,67.80960499999999,3,-0.0
35.00251,sweep,bucket,3,0.2,1,0.2,1,,,6.097159,-20.12649,86.340538,0.325978,-0.068601,0.633236,-0.055408,17.387609,3,17.387609,13.561921,0.325978,17.387609,17.387609,86.938045,3,0.0
35.023211,sweep,bucket,3,0.2,1,0.2,1,,,6.099154,-20.1194,86.331932,0.623801,0.096344,0.342485,-0.415733,14.386989,3,14.386989,13.561921,0.623801,14.386989,14.386989,71.934945,3,0.0
35.043991,sweep,bucket,3,0.2,1,0.2,1,,,6.096504,-20.124277,86.329231,0.919371,-0.127538,-0.234696,-0.130168,14.224421,3,14.224421,13.977061,0.919371,14.224421,14.224421,71.12210499999999,3,0.0
35.06469,sweep,bucket,3,0.2,1,0.2,1,,,6.098074,-20.128101,86.33606,1.208698,0.075891,-0.184777,0.329959,13.977061,3,13.977061,14.224421,1.208698,13.977061,13.977061,69.885305,3,2.0
35.085414,sweep,bucket,3,0.2,1,0.2,1,,,6.098689,-20.111177,86.329994,1.395394,0.029662,0.816695,-0.292666,9.008692,3,9.008692,14.386989,1.395394,9.008692,9.008692,45.043459999999996,3,2.0
