t_s,phase,joint,joint_index,command,pass_index,amplitude,direction,target_endpoint_deg,stop_reason,slew_deg,boom_deg,arm_deg,bucket_deg,slew_vel_deg_s,boom_vel_deg_s,arm_vel_deg_s,bucket_vel_deg_s
181.566223,sweep,bucket,3,0.800000,0,0.800000,1,nan,,6.537160,-20.068378,85.732651,-86.969719,0.099083,1.866731,-0.712079,37.078312
181.586928,sweep,bucket,3,0.800000,0,0.800000,1,nan,,6.536518,-20.061699,85.732323,-86.184036,-0.031009,0.322621,-0.015834,37.946255
181.607609,sweep,bucket,3,0.800000,0,0.800000,1,nan,,6.533035,-20.104210,85.746315,-85.339851,-0.168439,-2.055618,0.676399,40.820400
181.628293,sweep,bucket,3,0.800000,0,0.800000,1,nan,,6.536040,-20.121107,85.758934,-84.474930,0.145289,-0.816922,0.610215,41.814236
181.649078,sweep,bucket,3,0.800000,0,0.800000,1,nan,,6.534797,-20.113718,85.747513,-83.653343,-0.059810,0.355575,-0.549465,39.529587
181.669760,sweep,bucket,3,0.800000,0,0.800000,1,nan,,6.533526,-20.064676,85.738174,-82.709969,-0.061425,2.371121,-0.451768,45.612381
181.690479,sweep,bucket,3,0.800000,0,0.800000,1,nan,,6.534223,-20.065060,85.739807,-81.920845,0.033627,-0.018462,0.079121,38.088367
181.711167,sweep,bucket,3,0.800000,0,0.800000,1,nan,,6.532228,-20.093431,85.749588,-81.091057,-0.096398,-1.371361,0.472747,40.107204
181.731949,sweep,bucket,3,0.800000,0,0.800000,1,nan,,6.530781,-20.097353,85.745987,-80.256165,-0.069680,-0.188661,-0.173542,40.175907
181.752632,sweep,bucket,3,0.800000,0,0.800000,1,nan,,6.531013,-20.101040,85.745415,-79.455170,0.011228,-0.178321,-0.027739,38.726295
181.773419,sweep,bucket,3,0.800000,0,0.800000,1,nan,,6.529756,-20.072340,85.738747,-78.696175,-0.060458,1.380678,-0.320690,36.512714
181.794185,sweep,bucket,3,0.800000,0,0.800000,1,nan,,6.529811,-20.068310,85.737785,-77.739746,0.002631,0.194059,-0.046048,46.057522
181.814887,sweep,bucket,3,0.800000,0,0.800000,1,nan,,6.529387,-20.074621,85.747269,-76.945442,-0.020456,-0.304865,0.457957,38.369728
